entity,type,year
Skype,ORG,2017
Outlook.com,ORG,2017
OneDrive,ORG,2017
"Talent Solutions, Marketing Solutions",ORG,2017
Premium Subscriptions,ORG,2017
Dynamics ERP,ORG,2017
Dynamics CRM,PRODUCT,2017
Dynamics 365,PRODUCT,2017
ERP,ORG,2017
CRM,PRODUCT,2017
Office Commercial Office Commercial,ORG,2017
Office Commercial,ORG,2017
Software Assurance,ORG,2017
Office 365,ORG,2017
Office Commercial,ORG,2017
CAL,ORG,2017
Office,ORG,2017
Office Consumer Office Consumer,ORG,2017
Office Consumer,ORG,2017
Office,ORG,2017
Office 365,ORG,2017
Office Consumer Services,ORG,2017
Skype,GPE,2017
Outlook.com,ORG,2017
OneDrive,ORG,2017
6,CARDINAL,2017
1,CARDINAL,2017
LinkedIn,ORG,2017
LinkedIn,ORG,2017
LinkedIn,ORG,2017
LinkedIn,ORG,2017
three,CARDINAL,2017
"Talent Solutions, Marketing Solutions",ORG,2017
Premium Subscriptions,ORG,2017
Sales Solutions,ORG,2017
Talent Solutions,ORG,2017
two,CARDINAL,2017
Learning and Development,ORG,2017
Learning and Development,ORG,2017
Marketing Solutions,ORG,2017
LinkedIn,ORG,2017
Premium Subscriptions,ORG,2017
Premium Subscriptions,ORG,2017
Sales Solutions,ORG,2017
LinkedIn,ORG,2017
LinkedIn,ORG,2017
Talent Solutions and Premium Subscriptions,ORG,2017
Marketing Solutions.,ORG,2017
Dynamics Dynamics,ORG,2017
CRM,PRODUCT,2017
Dynamics 365,ORG,2017
Competition Competitors to Office,ORG,2017
Adobe Systems,ORG,2017
Apple,ORG,2017
Cisco Systems,ORG,2017
Facebook,ORG,2017
Google,ORG,2017
IBM,ORG,2017
Oracle,ORG,2017
SAP,ORG,2017
Asia,LOC,2017
Europe,LOC,2017
Cisco Systems,ORG,2017
Google,ORG,2017
Apple,ORG,2017
Skype for Business and Skype,ORG,2017
LinkedIn,ORG,2017
Marketing Solutions,ORG,2017
Oracle,ORG,2017
SAP,ORG,2017
Dynamics,ORG,2017
Infor,PRODUCT,2017
The Sage Group,ORG,2017
NetSuite,PERSON,2017
Salesforce.com,PERSON,2017
CRM,PRODUCT,2017
Dynamics CRM,PRODUCT,2017
Dynamics 365,PRODUCT,2017
• Server,ORG,2017
Microsoft SQL Server,ORG,2017
Windows Server,PRODUCT,2017
Visual Studio,ORG,2017
System Center,ORG,2017
Azure,GPE,2017
Premier Support Services,ORG,2017
Microsoft Consulting Services,ORG,2017
7,CARDINAL,2017
Windows Server,PRODUCT,2017
SQL Server,PRODUCT,2017
Windows Server,PRODUCT,2017
Azure,PRODUCT,2017
Enterprise Mobility Suite,ORG,2017
Azure,LOC,2017
IoT,ORG,2017
Azure,LOC,2017
Enterprise Services Enterprise Services,ORG,2017
Premier Support Services,ORG,2017
Microsoft Consulting Services,ORG,2017
Microsoft,ORG,2017
Microsoft,ORG,2017
Hewlett-Packard,ORG,2017
IBM,ORG,2017
Oracle,ORG,2017
Linux,ORG,2017
Linux,ORG,2017
Linux,ORG,2017
Red Hat,ORG,2017
IBM,ORG,2017
Oracle,ORG,2017
the Java Platform Enterprise Edition,ORG,2017
CA Technologies,ORG,2017
IBM,ORG,2017
Oracle,ORG,2017
Apache,PRODUCT,2017
Linux,ORG,2017
PHP,ORG,2017
Java,LOC,2017
IBM,ORG,2017
Oracle,ORG,2017
SAP,ORG,2017
BMC,ORG,2017
CA Technologies,ORG,2017
Hewlett-Packard,ORG,2017
IBM,ORG,2017
Adobe,ORG,2017
IBM,ORG,2017
Oracle,ORG,2017
Eclipse,PRODUCT,2017
CA Technologies,ORG,2017
IBM,ORG,2017
Oracle,ORG,2017
SAP,ORG,2017
PHP,ORG,2017
Ruby,PERSON,2017
Azure,LOC,2017
Amazon,ORG,2017
Google,ORG,2017
IBM,ORG,2017
Oracle,ORG,2017
Salesforce.com,ORG,2017
VMware,ORG,2017
Azure’s,LAW,2017
8,CARDINAL,2017
• Windows,PERSON,2017
Windows OEM,PRODUCT,2017
Windows OEM,PRODUCT,2017
Windows,PRODUCT,2017
Windows Commercial,PRODUCT,2017
Windows,PRODUCT,2017
Windows,PRODUCT,2017
Windows,PRODUCT,2017
Windows IoT,PRODUCT,2017
MSN,ORG,2017
Microsoft Surface,ORG,2017
Xbox,PRODUCT,2017
Xbox,PRODUCT,2017
Xbox Live,PRODUCT,2017
Xbox Live,WORK_OF_ART,2017
third,ORDINAL,2017
Windows,PRODUCT,2017
Windows OEM,PRODUCT,2017
Windows,PRODUCT,2017
Windows OEM,PRODUCT,2017
Windows,PRODUCT,2017
OEM,ORG,2017
Windows,PRODUCT,2017
Windows Commercial,PRODUCT,2017
Windows,PRODUCT,2017
Software Assurance,ORG,2017
a given year,DATE,2017
Windows,PRODUCT,2017
Windows,PRODUCT,2017
Windows,PRODUCT,2017
Windows,PRODUCT,2017
Windows IoT,PRODUCT,2017
Windows,PRODUCT,2017
MSN,ORG,2017
June 2015,DATE,2017
AOL,ORG,2017
AppNexus,ORG,2017
9,CARDINAL,2017
Surface,PRODUCT,2017
Surface Hub,FAC,2017
Windows,PRODUCT,2017
Microsoft,ORG,2017
the Surface Studio,FAC,2017
December 2016,DATE,2017
Surface,PRODUCT,2017
the Surface Laptop and Surface Pro,PRODUCT,2017
June 2017,DATE,2017
July 2015,DATE,2017
May 2016,DATE,2017
November 2016,DATE,2017
Xbox One,PRODUCT,2017
Xbox One S,PRODUCT,2017
November 2013,DATE,2017
August 2016,DATE,2017
Xbox,ORG,2017
June 2017,DATE,2017
Windows 10 Xbox,PRODUCT,2017
July 2015,DATE,2017
Mixer,ORG,2017
May 2017,DATE,2017
Xbox,PRODUCT,2017
Windows,PRODUCT,2017
Xbox Live,PRODUCT,2017
Xbox Live,PRODUCT,2017
Xbox,PRODUCT,2017
Windows,PRODUCT,2017
Xbox Live,WORK_OF_ART,2017
Search Advertising Search,ORG,2017
Bing,ORG,2017
Bing Ads,PERSON,2017
Yahoo,ORG,2017
AOL,ORG,2017
Verizon,ORG,2017
Windows,PRODUCT,2017
Apple,ORG,2017
Google,ORG,2017
Windows,PRODUCT,2017
Apple,ORG,2017
Windows,PRODUCT,2017
Sony,ORG,2017
Nintendo,ORG,2017
five to ten years,DATE,2017
Nintendo,ORG,2017
March 2017,DATE,2017
Sony,ORG,2017
November 2013,DATE,2017
Electronic Arts,ORG,2017
Xbox Live,WORK_OF_ART,2017
Amazon,ORG,2017
Apple,ORG,2017
Google,ORG,2017
Google,ORG,2017
Facebook,ORG,2017
10,CARDINAL,2017
1,CARDINAL,2017
Ireland,GPE,2017
European,NORP,2017
Middle Eastern,NORP,2017
African,NORP,2017
Singapore,GPE,2017
Japan,GPE,2017
India,GPE,2017
Greater China,LOC,2017
Asia-Pacific region,LOC,2017
Fargo,GPE,2017
North Dakota,GPE,2017
Fort Lauderdale,GPE,2017
Florida,GPE,2017
Puerto Rico,GPE,2017
Redmond,GPE,2017
Washington,GPE,2017
Reno,GPE,2017
Nevada,GPE,2017
Latin America,LOC,2017
North America,LOC,2017
Americas,LOC,2017
Australia,GPE,2017
Europe,LOC,2017
Asia,LOC,2017
third,ORDINAL,2017
November 2016,DATE,2017
Vietnam,GPE,2017
"fiscal years 2017, 2016",DATE,2017
2015,DATE,2017
$13.0 billion,MONEY,2017
$12.0 billion,MONEY,2017
$12.0 billion,MONEY,2017
14%,PERCENT,2017
14%,PERCENT,2017
13%,PERCENT,2017
"fiscal years 2017, 2016",DATE,2017
2015,DATE,2017
Product and Service Development,ORG,2017
Intellectual Property,ORG,2017
CRM,PRODUCT,2017
ERP,ORG,2017
Devices Group,ORG,2017
Windows,PRODUCT,2017
Windows,PRODUCT,2017
U.S.,GPE,2017
"over 66,000",CARDINAL,2017
U.S.,GPE,2017
"over 35,000",CARDINAL,2017
Microsoft,ORG,2017
11,CARDINAL,2017
1,CARDINAL,2017
third,ORDINAL,2017
AI,PERSON,2017
Redmond,GPE,2017
Washington,GPE,2017
U.S.,GPE,2017
Canada,GPE,2017
China,GPE,2017
India,GPE,2017
Ireland,GPE,2017
Israel,GPE,2017
the United Kingdom,GPE,2017
Microsoft Research,ORG,2017
Microsoft Research,ORG,2017
OEM,ORG,2017
Windows,PRODUCT,2017
Microsoft,ORG,2017
Office,ORG,2017
Office 365,ORG,2017
two,CARDINAL,2017
Microsoft,ORG,2017
one,CARDINAL,2017
Acer,ORG,2017
ASUS,ORG,2017
Dell,ORG,2017
Fujitsu,ORG,2017
Hewlett-Packard,ORG,2017
Lenovo,ORG,2017
Samsung,ORG,2017
Toshiba,ORG,2017
second,ORDINAL,2017
Microsoft,ORG,2017
Microsoft,ORG,2017
Microsoft,ORG,2017
Enterprise Agreements and Enterprise Services,ORG,2017
Microsoft,ORG,2017
12,CARDINAL,2017
Distributors and Resellers Organizations,ORG,2017
Microsoft Cloud Solution Provider,ORG,2017
third,ORDINAL,2017
Software Assurance,ORG,2017
Software Assurance,ORG,2017
Software Assurance,ORG,2017
Volume Licensing Programs Enterprise Agreement Enterprise Agreements,ORG,2017
one,CARDINAL,2017
three-year,DATE,2017
Software Assurance,ORG,2017
Microsoft Product and Services Agreement MPSAs,ORG,2017
Software Assurance,ORG,2017
Open Licensing,ORG,2017
Microsoft,ORG,2017
three-year,DATE,2017
Open License,ORG,2017
Software Assurance,ORG,2017
Open Value,ORG,2017
Software Assurance,ORG,2017
13,CARDINAL,2017
one,CARDINAL,2017
Software Assurance,ORG,2017
July 2014,DATE,2017
two-year,DATE,2017
Select Plus,ORG,2017
July 2015,DATE,2017
Select Plus,ORG,2017
July 2016,DATE,2017
Select Plus,ORG,2017
Microsoft Online Subscription Agreement,ORG,2017
the Microsoft Online Subscription Program,ORG,2017
monthly,DATE,2017
annual,DATE,2017
The Microsoft Services Provider License Agreement,ORG,2017
Microsoft,ORG,2017
three-year,DATE,2017
monthly,DATE,2017
The Independent Software Vendor Royalty,ORG,2017
Microsoft,ORG,2017
more than 10%,PERCENT,2017
"fiscal years 2017, 2016",DATE,2017
2015,DATE,2017
14,CARDINAL,2017
1,CARDINAL,2017
"August 2, 2017",DATE,2017
Company,ORG,2017
Christopher C. Capossela,PERSON,2017
47,DATE,2017
Marketing and Consumer Business,ORG,2017
Jean-Philippe Courtois,PERSON,2017
Microsoft Global Sales,ORG,2017
51,CARDINAL,2017
Amy E. Hood,PERSON,2017
45,CARDINAL,2017
Margaret L. Johnson,PERSON,2017
Business Development,ORG,2017
Bradford L. Smith,PERSON,2017
58,CARDINAL,2017
Nadella,PERSON,2017
February 2014,DATE,2017
Cloud and Enterprise,ORG,2017
July 2013,DATE,2017
From 2011 to 2013,DATE,2017
Nadella,PERSON,2017
Server and Tools,ORG,2017
2009 to 2011,DATE,2017
Online Services Division,ORG,2017
2008 to 2009,DATE,2017
Search,ORG,2017
Portal,ORG,2017
Advertising,ORG,2017
Microsoft,ORG,2017
1992,DATE,2017
Nadella,PERSON,2017
the Business Division,ORG,2017
Nadella,PERSON,2017
the Board of Directors of Starbucks Corporation,ORG,2017
Capossela,PERSON,2017
Marketing and Consumer Business,ORG,2017
July 2016,DATE,2017
March 2014,DATE,2017
the Consumer Channels Group,ORG,2017
his more than 25 years,DATE,2017
Microsoft,ORG,2017
Capossela,PERSON,2017
the Microsoft Office Division,ORG,2017
Microsoft Office,ORG,2017
SharePoint,ORG,2017
Exchange,ORG,2017
"Skype for Business, Project",ORG,2017
Visio,ORG,2017
Courtois,PERSON,2017
Microsoft Global Sales,ORG,2017
Marketing and Operations,ORG,2017
July 2016,DATE,2017
Microsoft International,ORG,2017
2005,DATE,2017
Microsoft Europe,ORG,2017
Middle East,LOC,2017
Africa,LOC,2017
2003,DATE,2017
Microsoft Europe,ORG,2017
Middle East,LOC,2017
Africa,LOC,2017
2000 to 2003,DATE,2017
Worldwide Customer Marketing,ORG,2017
1998,DATE,2017
Courtois,PERSON,2017
Microsoft,ORG,2017
1984,DATE,2017
Hogan,PERSON,2017
Human Resources,ORG,2017
November 2014,DATE,2017
Hogan,PERSON,2017
Microsoft Services,ORG,2017
Customer Service and Support,ORG,2017
Hogan,PERSON,2017
Microsoft,ORG,2017
2003,DATE,2017
Hood,PERSON,2017
July 2013,DATE,2017
May 2013,DATE,2017
2010 to 2013,DATE,2017
Hood,PERSON,2017
the Microsoft Business Division,ORG,2017
2006 through 2009,DATE,2017
Hood,PERSON,2017
Microsoft Business Division Strategy,ORG,2017
Microsoft,ORG,2017
2002,DATE,2017
Hood,PERSON,2017
the Server and Tools Business,ORG,2017
Johnson,PERSON,2017
Business Development,ORG,2017
September 2014,DATE,2017
Johnson,PERSON,2017
24 years,DATE,2017
Qualcomm,ORG,2017
"Qualcomm Technologies,",ORG,2017
Johnson,PERSON,2017
"the Board of Directors of Live Nation Entertainment,",ORG,2017
Smith,PERSON,2017
September 2015,DATE,2017
General Counsel,ORG,2017
2011,DATE,2017
2015,DATE,2017
General Counsel,ORG,2017
2001,DATE,2017
2011,DATE,2017
Smith,PERSON,2017
2002,DATE,2017
Microsoft,ORG,2017
1993,DATE,2017
the European Law and Corporate Affairs Group,LAW,2017
Paris,GPE,2017
Smith,PERSON,2017
the Board of Directors,ORG,2017
Netflix,ORG,2017
15,CARDINAL,2017
1,CARDINAL,2017
"June 30, 2017",DATE,2017
"approximately 124,000",CARDINAL,2017
"73,000",CARDINAL,2017
U.S.,GPE,2017
"51,000",CARDINAL,2017
"39,000",CARDINAL,2017
"40,000",CARDINAL,2017
"34,000",CARDINAL,2017
"11,000",CARDINAL,2017
LinkedIn Corporation,ORG,2017
"approximately 11,000",CARDINAL,2017
fiscal year 2017,DATE,2017
Investor Relations,ORG,2017
• Our,PERSON,2017
annual,DATE,2017
quarterly,DATE,2017
the Securities and Exchange Commission,ORG,2017
SEC,ORG,2017
quarterly,DATE,2017
RSS,ORG,2017
SEC,ORG,2017
Microsoft,ORG,2017
Investor Relations,ORG,2017
16,CARDINAL,2017
1A,CARDINAL,2017
1A.,CARDINAL,2017
RIS,ORG,2017
Windows,PRODUCT,2017
Companies,ORG,2017
17,CARDINAL,2017
third,ORDINAL,2017
AI,PERSON,2017
Windows,PRODUCT,2017
Company,ORG,2017
• Continuing,PERSON,2017
third,ORDINAL,2017
Windows,PRODUCT,2017
Microsoft Office,ORG,2017
Bing,ORG,2017
Windows Server,PRODUCT,2017
the Windows Store,PRODUCT,2017
Microsoft Azure Services,ORG,2017
Office 365,FAC,2017
Xbox,PRODUCT,2017
18,CARDINAL,2017
several years,DATE,2017
10,CARDINAL,2017
Windows 10,PRODUCT,2017
Windows 10,PRODUCT,2017
Windows 10,PRODUCT,2017
December 2016,DATE,2017
LinkedIn,ORG,2017
$27.0 billion,MONEY,2017
LinkedIn,ORG,2017
at least annually,DATE,2017
the fourth quarter of fiscal year 2015,DATE,2017
$5.1 billion,MONEY,2017
$2.2 billion,MONEY,2017
the fourth quarter of fiscal year,DATE,2017
2016,DATE,2017
$480 million,MONEY,2017
LinkedIn,ORG,2017
U.S.,GPE,2017
U.S.,GPE,2017
19,CARDINAL,2017
Third,ORDINAL,2017
first,ORDINAL,2017
Lumia,ORG,2017
Germany,GPE,2017
third,ORDINAL,2017
Microsoft,ORG,2017
20,CARDINAL,2017
U.S.,GPE,2017
"Bing, Exchange Online",ORG,2017
Microsoft Azure,ORG,2017
Microsoft Account,ORG,2017
Office 365,ORG,2017
OneDrive,ORG,2017
Skype,ORG,2017
Xbox Live,ORG,2017
Outlook.com,ORG,2017
Windows Stores,ORG,2017
third,ORDINAL,2017
third,ORDINAL,2017
21,CARDINAL,2017
U.S.,GPE,2017
the European Union,ORG,2017
U.S.,GPE,2017
China,GPE,2017
U.S.,GPE,2017
The European Commission,ORG,2017
Microsoft,ORG,2017
Windows,PRODUCT,2017
2004,DATE,2017
Commission,ORG,2017
Windows,PRODUCT,2017
Windows,PRODUCT,2017
2009,DATE,2017
Commission,ORG,2017
Microsoft,ORG,2017
Commission,ORG,2017
Commission,ORG,2017
2014,DATE,2017
Windows,PRODUCT,2017
Windows,PRODUCT,2017
first,ORDINAL,2017
China,GPE,2017
Asia,LOC,2017
Windows 10,PRODUCT,2017
The Foreign Corrupt Practices Act,LAW,2017
Anti-Corruption Laws,LAW,2017
U.S.,GPE,2017
U.S.,GPE,2017
Anti-Corruption Laws,LAW,2017
U.S.,GPE,2017
the Foreign Corrupt Practices Act,LAW,2017
Anti-Corruption Laws,LAW,2017
U.S.,GPE,2017
U.S.,GPE,2017
Iran,GPE,2017
North Korea,GPE,2017
Cuba,GPE,2017
Sudan,GPE,2017
Syria,GPE,2017
22,CARDINAL,2017
Skype,ORG,2017
EU,ORG,2017
U.S.,GPE,2017
July 2016,DATE,2017
EU,ORG,2017
U.S.,GPE,2017
the Privacy Shield,PRODUCT,2017
the European Court of Justice,ORG,2017
The Privacy Shield,PRODUCT,2017
European,NORP,2017
Atlantic,LOC,2017
2016,DATE,2017
EU,ORG,2017
the General Data Protection Regulation,ORG,2017
GDPR,ORG,2017
May 2018,DATE,2017
Microsoft,ORG,2017
GDPR,ORG,2017
GDPR,ORG,2017
up to 4%,PERCENT,2017
U.S.,GPE,2017
Windows 10,PRODUCT,2017
U.S.,GPE,2017
23,CARDINAL,2017
U.S.,GPE,2017
U.S.,GPE,2017
Congress,ORG,2017
U.S.,GPE,2017
U.S.,GPE,2017
Xbox,PRODUCT,2017
Xbox,ORG,2017
Asia,LOC,2017
200,CARDINAL,2017
U.S.,GPE,2017
U.S.,GPE,2017
Seattle,GPE,2017
Washington,GPE,2017
Silicon Valley,LOC,2017
California,GPE,2017
24,CARDINAL,2017
U.S.,GPE,2017
OEM,ORG,2017
U.S.,GPE,2017
U.S.,GPE,2017
July 2017,DATE,2017
Microsoft,ORG,2017
25,CARDINAL,2017
1B,CARDINAL,2017
2,CARDINAL,2017
3,CARDINAL,2017
4,CARDINAL,2017
1B.,CARDINAL,2017
UNRESOLVE,ORG,2017
SEC,ORG,2017
180 days,DATE,2017
the end of our fiscal year 2017,DATE,2017
2,CARDINAL,2017
Redmond,GPE,2017
Washington,GPE,2017
approximately 15 million square feet,QUANTITY,2017
King County,GPE,2017
Washington,GPE,2017
approximately 10 million square feet,QUANTITY,2017
approximately 500 acres,QUANTITY,2017
approximately five million square feet,QUANTITY,2017
China,GPE,2017
India,GPE,2017
Ireland,GPE,2017
Singapore,GPE,2017
Netherlands,GPE,2017
the United Kingdom,GPE,2017
India,GPE,2017
China,GPE,2017
the United Kingdom,GPE,2017
Canada,GPE,2017
France,GPE,2017
Australia,GPE,2017
Germany,GPE,2017
Japan,GPE,2017
Research and Development,ORG,2017
Item 1,LAW,2017
fiscal year 2017,DATE,2017
LinkedIn Corporation,ORG,2017
"June 30, 2017",DATE,2017
Square feet,QUANTITY,2017
millions,CARDINAL,2017
Location Owned,ORG,2017
U.S.,GPE,2017
17 13 30,TIME,2017
12 18,CARDINAL,2017
23,CARDINAL,2017
48,CARDINAL,2017
3,CARDINAL,2017
Company,ORG,2017
Company,ORG,2017
annual,DATE,2017
Company’s Antitrust Compliance Office,ORG,2017
the Final Order and Judgment in Barovic v. Ballmer et al,LAW,2017
United States,GPE,2017
District Court,ORG,2017
the Western District,LOC,2017
Washington,GPE,2017
annual,DATE,2017
2020,DATE,2017
fiscal year 2017,DATE,2017
the Antitrust Compliance Office,ORG,2017
Company,ORG,2017
the European Commission Decision,ORG,2017
"March 24, 2004",DATE,2017
2004 Decision,WORK_OF_ART,2017
Company,ORG,2017
the European Commission,ORG,2017
"December 16, 2009",DATE,2017
2009,DATE,2017
third,ORDINAL,2017
2004,DATE,2017
EU,ORG,2017
U.S.,GPE,2017
Company,ORG,2017
Company,ORG,2017
the Regulatory and Public Policy Committee of the Board,ORG,2017
Board,ORG,2017
annually,DATE,2017
17,CARDINAL,2017
8,CARDINAL,2017
4,CARDINAL,2017
1975,DATE,2018
3,CARDINAL,2018
three,CARDINAL,2018
• Reinvent,ORG,2018
Reinvent Productivity and Business Processes,ORG,2018
one,CARDINAL,2018
Microsoft Office 365,ORG,2018
Windows,PRODUCT,2018
Microsoft Surface,ORG,2018
third,ORDINAL,2018
Microsoft,ORG,2018
Office,ORG,2018
Microsoft Dynamics,ORG,2018
LinkedIn,ORG,2018
Microsoft,ORG,2018
Office 365,FAC,2018
Windows 10,PRODUCT,2018
Enterprise Mobility + Security,ORG,2018
AI,ORG,2018
Microsoft Teams,ORG,2018
Microsoft Relationship Sales,ORG,2018
LinkedIn Sales Navigator and Dynamics,ORG,2018
Dynamics 365,PRODUCT,2018
Talent,ORG,2018
LinkedIn Recruiter,PERSON,2018
the Intelligent Cloud Platform Companies,ORG,2018
one,CARDINAL,2018
Microsoft Azure,ORG,2018
AI,ORG,2018
three,CARDINAL,2018
one,CARDINAL,2018
two,CARDINAL,2018
Azure,LOC,2018
AI,ORG,2018
Azure Stack,PERSON,2018
Azure,LOC,2018
AI,ORG,2018
Azure SQL Database,PRODUCT,2018
Microsoft SQL Server,ORG,2018
AI,GPE,2018
AI,ORG,2018
AI,ORG,2018
Azure Machine Learning Studio,ORG,2018
Azure Machine Learning,FAC,2018
AI,LOC,2018
4,CARDINAL,2018
1,CARDINAL,2018
"June 4, 2018",DATE,2018
Microsoft,ORG,2018
"GitHub, Inc.",ORG,2018
millions,CARDINAL,2018
the calendar year,DATE,2018
10,CARDINAL,2018
10,CARDINAL,2018
AI-first,ORG,2018
Cortana,PRODUCT,2018
OneDrive,ORG,2018
10,CARDINAL,2018
Eye Control,ORG,2018
Windows 10,PRODUCT,2018
three,CARDINAL,2018
Windows 10,PRODUCT,2018
first,ORDINAL,2018
Windows,PRODUCT,2018
Windows 10,PRODUCT,2018
Windows,PRODUCT,2018
Windows,PRODUCT,2018
first,ORDINAL,2018
the Surface Laptop,PRODUCT,2018
2,CARDINAL,2018
Surface Pro,ORG,2018
Windows,PRODUCT,2018
Xbox One,PRODUCT,2018
Xbox Live,PRODUCT,2018
Windows 10,PRODUCT,2018
Xbox Live,PRODUCT,2018
Mixer,ORG,2018
this era,DATE,2018
Windows,PRODUCT,2018
third,ORDINAL,2018
Microsoft,ORG,2018
5,CARDINAL,2018
1,CARDINAL,2018
three,CARDINAL,2018
Productivity and Business Processes,ORG,2018
Intelligent Cloud,ORG,2018
More Personal Computing,ORG,2018
21,CARDINAL,2018
8,CARDINAL,2018
• Office Commercial,ORG,2018
Office 365,ORG,2018
Office,ORG,2018
"Office, Exchange",ORG,2018
SharePoint,ORG,2018
Skype for Business,ORG,2018
Microsoft Teams,ORG,2018
Client Access Licenses,ORG,2018
Office 365,ORG,2018
Office,ORG,2018
Office Consumer Services,ORG,2018
Skype,ORG,2018
Outlook.com,ORG,2018
OneDrive,ORG,2018
"Talent Solutions, Marketing Solutions",ORG,2018
Premium Subscriptions,ORG,2018
Dynamics ERP,ORG,2018
Dynamics CRM,PRODUCT,2018
Dynamics 365,PRODUCT,2018
ERP,ORG,2018
CRM,PRODUCT,2018
Office Commercial Office Commercial,ORG,2018
first,ORDINAL,2018
Office Commercial,ORG,2018
Office,ORG,2018
Office 365,ORG,2018
Office Commercial,ORG,2018
CAL,ORG,2018
Office,ORG,2018
Office Consumer Office Consumer,ORG,2018
Office Consumer,ORG,2018
Office,ORG,2018
Office,ORG,2018
Office 365,ORG,2018
Office Consumer Services,ORG,2018
Skype,GPE,2018
Outlook.com,ORG,2018
OneDrive,ORG,2018
6,CARDINAL,2018
1,CARDINAL,2018
LinkedIn,ORG,2018
LinkedIn,ORG,2018
LinkedIn,ORG,2018
LinkedIn,ORG,2018
three,CARDINAL,2018
"Talent Solutions, Marketing Solutions",ORG,2018
Premium Subscriptions,ORG,2018
Sales Solutions,ORG,2018
Talent Solutions,ORG,2018
two,CARDINAL,2018
Learning and Development,ORG,2018
Learning and Development,ORG,2018
Marketing Solutions,ORG,2018
LinkedIn,ORG,2018
Premium Subscriptions,ORG,2018
Premium Subscriptions,ORG,2018
Sales Solutions,ORG,2018
LinkedIn,ORG,2018
LinkedIn,ORG,2018
Talent Solutions and Premium Subscriptions,ORG,2018
Marketing Solutions.,ORG,2018
Dynamics Dynamics,ORG,2018
CRM,PRODUCT,2018
Dynamics 365,ORG,2018
Competition Competitors to Office,ORG,2018
Apple,ORG,2018
Cisco Systems,ORG,2018
Facebook,ORG,2018
Google,ORG,2018
IBM,ORG,2018
Slack,PERSON,2018
Apple,ORG,2018
Cisco Systems,ORG,2018
Google,ORG,2018
Skype for Business and Skype,ORG,2018
LinkedIn,ORG,2018
Marketing Solutions,ORG,2018
Infor,PRODUCT,2018
Oracle,PRODUCT,2018
NetSuite,ORG,2018
Salesforce.com,ORG,2018
SAP,ORG,2018
The Sage Group,ORG,2018
• Server,ORG,2018
SQL Server,ORG,2018
Windows Server,PRODUCT,2018
Visual Studio,ORG,2018
System Center,ORG,2018
Azure,GPE,2018
Premier Support Services,ORG,2018
Microsoft Consulting Services,ORG,2018
7,CARDINAL,2018
Windows Server,PRODUCT,2018
SQL Server,PRODUCT,2018
Windows Server,PRODUCT,2018
Azure,PRODUCT,2018
Azure,LOC,2018
AI,ORG,2018
Enterprise Mobility + Security,ORG,2018
Enterprise Services Enterprise Services,ORG,2018
Premier Support Services,ORG,2018
Microsoft Consulting Services,ORG,2018
Microsoft,ORG,2018
Microsoft,ORG,2018
Hewlett-Packard,ORG,2018
IBM,ORG,2018
Oracle,ORG,2018
Linux,ORG,2018
Linux,ORG,2018
Linux,ORG,2018
Red Hat,ORG,2018
IBM,ORG,2018
Oracle,ORG,2018
the Java Platform Enterprise Edition,ORG,2018
CA Technologies,ORG,2018
IBM,ORG,2018
Oracle,ORG,2018
Apache,PRODUCT,2018
Linux,ORG,2018
PHP,ORG,2018
Java,LOC,2018
IBM,ORG,2018
Oracle,ORG,2018
SAP,ORG,2018
BMC,ORG,2018
CA Technologies,ORG,2018
Hewlett-Packard,ORG,2018
IBM,ORG,2018
Adobe,ORG,2018
IBM,ORG,2018
Oracle,ORG,2018
Eclipse,PRODUCT,2018
CA Technologies,ORG,2018
IBM,ORG,2018
Oracle,ORG,2018
SAP,ORG,2018
PHP,ORG,2018
Ruby,PERSON,2018
Azure,LOC,2018
Amazon,ORG,2018
Google,ORG,2018
IBM,ORG,2018
Oracle,ORG,2018
Salesforce.com,ORG,2018
VMware,ORG,2018
Azure’s,LAW,2018
8,CARDINAL,2018
• Windows,PERSON,2018
Windows OEM,PRODUCT,2018
Windows OEM,PRODUCT,2018
Windows,PRODUCT,2018
Windows Commercial,PRODUCT,2018
Windows,PRODUCT,2018
Windows,PRODUCT,2018
Windows,PRODUCT,2018
Windows IoT,PRODUCT,2018
MSN,ORG,2018
Surface,ORG,2018
Xbox,PRODUCT,2018
Xbox,PRODUCT,2018
Xbox Live,PRODUCT,2018
Xbox Live,WORK_OF_ART,2018
third,ORDINAL,2018
• Search,PERSON,2018
Windows,PRODUCT,2018
Windows OEM,PRODUCT,2018
Windows,PRODUCT,2018
Windows OEM,PRODUCT,2018
Windows,PRODUCT,2018
OEM,ORG,2018
Windows,PRODUCT,2018
Windows Commercial,PRODUCT,2018
Windows,PRODUCT,2018
Windows,PRODUCT,2018
Windows,PRODUCT,2018
Software Assurance,ORG,2018
Windows Commercial,PRODUCT,2018
a given year,DATE,2018
Windows IoT,PRODUCT,2018
Windows,PRODUCT,2018
MSN,ORG,2018
