entity,type,year
MSN,ORG,2015
Office 365,ORG,2015
Outlook.com,ORG,2015
"OneDrive, Skype",ORG,2015
Microsoft Azure,ORG,2015
Office 365,ORG,2015
Microsoft Developer Network,ORG,2015
Microsoft,ORG,2015
Customer Licensing Programs Open Licensing Designed,ORG,2015
the Open Programs,ORG,2015
the Open Programs,ORG,2015
The Open Programs,ORG,2015
customers,ORG,2015
the Open License Program,ORG,2015
the Open Programs,ORG,2015
Microsoft Product and Services Agreement,ORG,2015
the Microsoft Products and Services Agreement,ORG,2015
Software,ORG,2015
the Select Plus Program,ORG,2015
Open Programs,ORG,2015
the Select Plus Program,ORG,2015
the Select Plus Program,ORG,2015
Select Plus,ORG,2015
MPSA,ORG,2015
Select Plus,ORG,2015
MPSA,ORG,2015
Customer Licensing Programs,ORG,2015
Microsoft Online Services,ORG,2015
Microsoft,ORG,2015
The Microsoft Services Provider License Agreement,ORG,2015
Microsoft Online Services Reseller Agreement,ORG,2015
Microsoft,ORG,2015
Independent Software Vendor Royalty Program,ORG,2015
Microsoft,ORG,2015
Company,ORG,2015
Business Development,ORG,2015
General Counsel,ORG,2015
Cloud and Enterprise,ORG,2015
Server and Tools,ORG,2015
Online Services Division,ORG,2015
Search,ORG,2015
Portal,ORG,2015
Advertising,ORG,2015
Microsoft,ORG,2015
Microsoft Business Division,ORG,2015
the Consumer Channels Group,ORG,2015
Microsoft,ORG,2015
the Microsoft Office Division,ORG,2015
Microsoft Office,ORG,2015
SharePoint,ORG,2015
Exchange,ORG,2015
"Skype for Business, Project",ORG,2015
Visio,ORG,2015
Human Resources,ORG,2015
Microsoft Services,ORG,2015
Customer Service and Support,ORG,2015
Microsoft,ORG,2015
the Microsoft Business Division,ORG,2015
Microsoft Business Division Strategy,ORG,2015
Microsoft,ORG,2015
the Server and Tools Business,ORG,2015
Business Development,ORG,2015
Qualcomm,ORG,2015
"Qualcomm Technologies,",ORG,2015
"the Board of Directors of Live Nation Entertainment,",ORG,2015
General Counsel,ORG,2015
General Counsel,ORG,2015
Microsoft,ORG,2015
the Board of Directors,ORG,2015
Netflix,ORG,2015
Microsoft,ORG,2015
"Wal-Mart Stores, Inc.",ORG,2015
Sams Club,ORG,2015
Wal-Marts Information Systems Division,ORG,2015
the Information Systems Division,ORG,2015
the Board of Directors,ORG,2015
"Nordstrom,",ORG,2015
NDS,ORG,2015
Investor Relations,ORG,2015
the Securities and Exchange Commission,ORG,2015
RSS,ORG,2015
SEC,ORG,2015
Microsoft,ORG,2015
Investor Relations,ORG,2015
Microsoft Office,ORG,2015
Bing,ORG,2015
Microsoft Azure Services,ORG,2015
Online Services Division,ORG,2015
Lumia,ORG,2015
customers,ORG,2015
"Bing, Exchange Online",ORG,2015
Office 365,ORG,2015
SharePoint Online,ORG,2015
"OneDrive, Skype",ORG,2015
Xbox Live,ORG,2015
Microsoft Azure,ORG,2015
Outlook.com,ORG,2015
Windows Stores,ORG,2015
Microsoft Account,ORG,2015
the European Union,ORG,2015
The European Commission,ORG,2015
Microsoft,ORG,2015
Commission,ORG,2015
Commission,ORG,2015
Microsoft,ORG,2015
Commissions,ORG,2015
Commission,ORG,2015
Skype,ORG,2015
governments,ORG,2015
Congress,ORG,2015
Xbox,ORG,2015
OEM,ORG,2015
SEC,ORG,2015
Microsoft,ORG,2016
Microsoft,ORG,2016
Founded,ORG,2016
PowerPoint,ORG,2016
"OneDrive, Skype",ORG,2016
Microsoft Dynamics,ORG,2016
Office 365,ORG,2016
Microsoft,ORG,2016
Microsoft,ORG,2016
Microsoft SQL Server,ORG,2016
System Center,ORG,2016
Microsoft,ORG,2016
Microsoft Edge,ORG,2016
Productivity and Business Processes,ORG,2016
Intelligent Cloud,ORG,2016
More Personal Computing,ORG,2016
Office Commercial,ORG,2016
Office 365,ORG,2016
"Office, Exchange",ORG,2016
SharePoint,ORG,2016
Skype for Business,ORG,2016
Client Access Licenses,ORG,2016
Office Consumer,ORG,2016
Office,ORG,2016
Office 365,ORG,2016
Office Consumer Services,ORG,2016
Skype,ORG,2016
Outlook.com,ORG,2016
OneDrive,ORG,2016
Dynamics ERP,ORG,2016
Office Commercial Office Commercial,ORG,2016
Office Commercial,ORG,2016
Software Assurance,ORG,2016
Office 365,ORG,2016
Office,ORG,2016
Office Commercial,ORG,2016
Exchange,ORG,2016
SharePoint,ORG,2016
Skype for Business,ORG,2016
Office,ORG,2016
Office Consumer Office Consumer,ORG,2016
Office Consumer,ORG,2016
Office,ORG,2016
Office 365,ORG,2016
Office Consumer Services,ORG,2016
Outlook.com,ORG,2016
OneDrive,ORG,2016
Skype,ORG,2016
Competition Competitors to Office,ORG,2016
Adobe Systems,ORG,2016
Apple,ORG,2016
Cisco Systems,ORG,2016
Facebook,ORG,2016
Google,ORG,2016
IBM,ORG,2016
Oracle,ORG,2016
SAP,ORG,2016
Cisco Systems,ORG,2016
Google,ORG,2016
Apple,ORG,2016
Skype for Business and Skype,ORG,2016
Oracle,ORG,2016
SAP,ORG,2016
Dynamics,ORG,2016
The Sage Group,ORG,2016
SQL Server,ORG,2016
Visual Studio,ORG,2016
System Center,ORG,2016
Enterprise Services,ORG,2016
Premier Support Services,ORG,2016
Microsoft Consulting Services,ORG,2016
Server Products and Cloud Services,ORG,2016
Enterprise Mobility Suite,ORG,2016
Premier Support Services,ORG,2016
Microsoft Consulting Services,ORG,2016
Microsoft,ORG,2016
Microsoft,ORG,2016
Hewlett-Packard,ORG,2016
IBM,ORG,2016
Oracle,ORG,2016
Linux,ORG,2016
Linux,ORG,2016
Linux,ORG,2016
Red Hat,ORG,2016
IBM,ORG,2016
Oracle,ORG,2016
the Java Platform Enterprise Edition,ORG,2016
CA Technologies,ORG,2016
IBM,ORG,2016
Oracle,ORG,2016
Linux,ORG,2016
PHP,ORG,2016
IBM,ORG,2016
Oracle,ORG,2016
SAP,ORG,2016
BMC,ORG,2016
CA Technologies,ORG,2016
Hewlett-Packard,ORG,2016
IBM,ORG,2016
Adobe,ORG,2016
IBM,ORG,2016
Oracle,ORG,2016
CA Technologies,ORG,2016
IBM,ORG,2016
Oracle,ORG,2016
SAP,ORG,2016
PHP,ORG,2016
Rails,ORG,2016
Amazon,ORG,2016
Google,ORG,2016
IBM,ORG,2016
Oracle,ORG,2016
Salesforce.com,ORG,2016
VMware,ORG,2016
Enterprise Services,ORG,2016
MSN,ORG,2016
Microsoft Surface,ORG,2016
OEM,ORG,2016
Software Assurance,ORG,2016
MSN,ORG,2016
AOL,ORG,2016
AppNexus,ORG,2016
Nokia Corporations,ORG,2016
Devices and Services,ORG,2016
Microsoft,ORG,2016
Nokia,ORG,2016
Microsoft,ORG,2016
the Surface Pro 4,ORG,2016
Microsoft,ORG,2016
NDS,ORG,2016
Xbox One S,ORG,2016
Mojang Synergies AB,ORG,2016
Minecraft,ORG,2016
Minecraft,ORG,2016
Search Advertising Search,ORG,2016
Bing,ORG,2016
Yahoo,ORG,2016
Apple,ORG,2016
Google,ORG,2016
Apple,ORG,2016
Sony,ORG,2016
Nintendo,ORG,2016
Nintendo,ORG,2016
Sony,ORG,2016
Sony,ORG,2016
Nintendo,ORG,2016
Electronic Arts,ORG,2016
Amazon,ORG,2016
Apple,ORG,2016
Google,ORG,2016
Google,ORG,2016
Facebook,ORG,2016
Product and Service Development,ORG,2016
Intellectual Property,ORG,2016
 Applications and Services Engineering Group,ORG,2016
Cloud and Enterprise Engineering Group,ORG,2016
Windows and Devices Engineering Group,ORG,2016
Microsoft,ORG,2016
licensees,ORG,2016
Microsoft Research,ORG,2016
Microsoft Research,ORG,2016
Microsoft,ORG,2016
Microsoft,ORG,2016
Microsoft Office,ORG,2016
Bing,ORG,2016
"OEMs,",ORG,2016
Microsoft,ORG,2016
Acer,ORG,2016
ASUST,ORG,2016
Dell,ORG,2016
Fujitsu,ORG,2016
Hewlett-Packard,ORG,2016
Lenovo,ORG,2016
Samsung,ORG,2016
Toshiba,ORG,2016
Microsoft,ORG,2016
Microsoft,ORG,2016
Microsoft,ORG,2016
Ingram Micro,ORG,2016
Tech Data,ORG,2016
CDW,ORG,2016
Dell,ORG,2016
Insight Enterprises,ORG,2016
Software House International,ORG,2016
Microsoft,ORG,2016
Microsoft,ORG,2016
Bing,ORG,2016
MSN,ORG,2016
Office 365,ORG,2016
Outlook.com,ORG,2016
"OneDrive, Skype",ORG,2016
Microsoft Developer Network,ORG,2016
Microsoft,ORG,2016
Software Assurance,ORG,2016
Software Assurance,ORG,2016
Enterprise Subscription,ORG,2016
Microsoft Product and Services Agreement Licensing Suited,ORG,2016
the Microsoft Products and Services Agreement,ORG,2016
Software Assurance,ORG,2016
Software Assurance,ORG,2016
Software Assurance,ORG,2016
MPSA,ORG,2016
Plus Licensing Designed,ORG,2016
Select Plus,ORG,2016
Software Assurance,ORG,2016
Select Plus,ORG,2016
Software Assurance,ORG,2016
Software Assurance,ORG,2016
Select Plus,ORG,2016
Select Plus,ORG,2016
Select Plus,ORG,2016
MPSA,ORG,2016
Select Plus,ORG,2016
Select Plus,ORG,2016
MPSA,ORG,2016
customers,ORG,2016
Open License,ORG,2016
Software Assurance,ORG,2016
Software Assurance,ORG,2016
Open Value Subscription,ORG,2016
Customer Licensing Programs,ORG,2016
Microsoft Online Services,ORG,2016
Microsoft,ORG,2016
The Microsoft Services Provider License Agreement,ORG,2016
The Microsoft Online Services Reseller Agreement,ORG,2016
Microsoft,ORG,2016
partners,ORG,2016
The Independent Software Vendor Royalty,ORG,2016
Microsoft,ORG,2016
Company,ORG,2016
Microsoft Global Sales,ORG,2016
Business Development,ORG,2016
Cloud and Enterprise,ORG,2016
Server and Tools,ORG,2016
Online Services Division,ORG,2016
Search,ORG,2016
Portal,ORG,2016
Advertising,ORG,2016
Microsoft,ORG,2016
the Business Division,ORG,2016
the Consumer Channels Group,ORG,2016
Microsoft,ORG,2016
the Microsoft Office Division,ORG,2016
Microsoft Office,ORG,2016
SharePoint,ORG,2016
Exchange,ORG,2016
"Skype for Business, Project",ORG,2016
Visio,ORG,2016
Microsoft Global Sales,ORG,2016
Marketing and Operations,ORG,2016
Microsoft International,ORG,2016
Microsoft Europe,ORG,2016
Microsoft Europe,ORG,2016
Worldwide Customer Marketing,ORG,2016
Microsoft,ORG,2016
the Board of Directors,ORG,2016
AstraZeneca PLC,ORG,2016
Human Resources,ORG,2016
Microsoft Services,ORG,2016
Customer Service and Support,ORG,2016
Microsoft,ORG,2016
the Microsoft Business Division,ORG,2016
Microsoft Business Division Strategy,ORG,2016
Microsoft,ORG,2016
the Server and Tools Business,ORG,2016
Business Development,ORG,2016
Qualcomm,ORG,2016
"Qualcomm Technologies,",ORG,2016
"the Board of Directors of Live Nation Entertainment,",ORG,2016
General Counsel,ORG,2016
General Counsel,ORG,2016
Microsoft,ORG,2016
the Board of Directors,ORG,2016
"Netflix,",ORG,2016
Investor Relations,ORG,2016
the Securities and Exchange Commission,ORG,2016
RSS,ORG,2016
SEC,ORG,2016
Microsoft,ORG,2016
Investor Relations,ORG,2016
Companies,ORG,2016
Microsoft Office,ORG,2016
Bing,ORG,2016
Microsoft Azure Services,ORG,2016
LinkedIn,ORG,2016
LinkedIn,ORG,2016
LinkedIn,ORG,2016
Lumia,ORG,2016
customers,ORG,2016
"Bing, Exchange Online",ORG,2016
Office 365,ORG,2016
SharePoint Online,ORG,2016
"OneDrive, Skype",ORG,2016
Xbox Live,ORG,2016
Microsoft Azure,ORG,2016
Outlook.com,ORG,2016
Windows Stores,ORG,2016
Microsoft Account,ORG,2016
the European Union,ORG,2016
The European Commission,ORG,2016
Microsoft,ORG,2016
Commission,ORG,2016
Commission,ORG,2016
Microsoft,ORG,2016
Commissions,ORG,2016
Commission,ORG,2016
Skype,ORG,2016
the European Court of Justice,ORG,2016
EU,ORG,2016
EU,ORG,2016
ECJ,ORG,2016
EU,ORG,2016
EU,ORG,2016
EU,ORG,2016
Congress,ORG,2016
Xbox,ORG,2016
OEM,ORG,2016
SEC,ORG,2016
Location Owned,ORG,2016
TEM,ORG,2016
Company,ORG,2016
Company,ORG,2016
the Companys Antitrust Compliance Office,ORG,2016
District Court,ORG,2016
the Antitrust Compliance Office,ORG,2016
the European Commission Decision,ORG,2016
the Companys Public Undertaking,ORG,2016
the European Commission,ORG,2016
EU,ORG,2016
the Regulatory and Public Policy Committee of the Board,ORG,2016
Board,ORG,2016
Microsoft,ORG,2017
AI,ORG,2017
Founded,ORG,2017
• Reinvent,ORG,2017
Microsoft Office,ORG,2017
Microsoft Dynamics,ORG,2017
LinkedIn,ORG,2017
Office 365,ORG,2017
Microsoft Teams,ORG,2017
LinkedIn Corporation,ORG,2017
Office 365,ORG,2017
LinkedIn,ORG,2017
Cloud,ORG,2017
Microsoft Cloud,ORG,2017
Microsoft SQL Server,ORG,2017
Visual Studio,ORG,2017
System Center,ORG,2017
Microsoft Azure,ORG,2017
AI,ORG,2017
Microsoft Edge,ORG,2017
Microsoft,ORG,2017
Microsoft,ORG,2017
Enterprise Mobility and Security,ORG,2017
AI.,ORG,2017
• Inventing,ORG,2017
Microsoft,ORG,2017
Productivity and Business Processes,ORG,2017
Intelligent Cloud,ORG,2017
More Personal Computing,ORG,2017
• Office Commercial,ORG,2017
Office 365,ORG,2017
Office,ORG,2017
"Office, Exchange",ORG,2017
SharePoint,ORG,2017
Skype for Business,ORG,2017
Microsoft Teams,ORG,2017
Client Access Licenses,ORG,2017
Office 365,ORG,2017
Office,ORG,2017
Office Consumer Services,ORG,2017
Skype,ORG,2017
Outlook.com,ORG,2017
OneDrive,ORG,2017
"Talent Solutions, Marketing Solutions",ORG,2017
Premium Subscriptions,ORG,2017
Dynamics ERP,ORG,2017
ERP,ORG,2017
Office Commercial Office Commercial,ORG,2017
Office Commercial,ORG,2017
Software Assurance,ORG,2017
Office 365,ORG,2017
Office Commercial,ORG,2017
CAL,ORG,2017
Office,ORG,2017
Office Consumer Office Consumer,ORG,2017
Office Consumer,ORG,2017
Office,ORG,2017
Office 365,ORG,2017
Office Consumer Services,ORG,2017
Outlook.com,ORG,2017
OneDrive,ORG,2017
LinkedIn,ORG,2017
LinkedIn,ORG,2017
LinkedIn,ORG,2017
LinkedIn,ORG,2017
"Talent Solutions, Marketing Solutions",ORG,2017
Premium Subscriptions,ORG,2017
Sales Solutions,ORG,2017
Talent Solutions,ORG,2017
Learning and Development,ORG,2017
Learning and Development,ORG,2017
Marketing Solutions,ORG,2017
LinkedIn,ORG,2017
Premium Subscriptions,ORG,2017
Premium Subscriptions,ORG,2017
Sales Solutions,ORG,2017
LinkedIn,ORG,2017
LinkedIn,ORG,2017
Talent Solutions and Premium Subscriptions,ORG,2017
Marketing Solutions.,ORG,2017
Dynamics Dynamics,ORG,2017
Dynamics 365,ORG,2017
Competition Competitors to Office,ORG,2017
Adobe Systems,ORG,2017
Apple,ORG,2017
Cisco Systems,ORG,2017
Facebook,ORG,2017
Google,ORG,2017
IBM,ORG,2017
Oracle,ORG,2017
SAP,ORG,2017
Cisco Systems,ORG,2017
Google,ORG,2017
Apple,ORG,2017
Skype for Business and Skype,ORG,2017
LinkedIn,ORG,2017
Marketing Solutions,ORG,2017
Oracle,ORG,2017
SAP,ORG,2017
Dynamics,ORG,2017
The Sage Group,ORG,2017
• Server,ORG,2017
Microsoft SQL Server,ORG,2017
Visual Studio,ORG,2017
System Center,ORG,2017
Premier Support Services,ORG,2017
Microsoft Consulting Services,ORG,2017
Enterprise Mobility Suite,ORG,2017
IoT,ORG,2017
Enterprise Services Enterprise Services,ORG,2017
Premier Support Services,ORG,2017
Microsoft Consulting Services,ORG,2017
Microsoft,ORG,2017
Microsoft,ORG,2017
Hewlett-Packard,ORG,2017
IBM,ORG,2017
Oracle,ORG,2017
Linux,ORG,2017
Linux,ORG,2017
Linux,ORG,2017
Red Hat,ORG,2017
IBM,ORG,2017
Oracle,ORG,2017
the Java Platform Enterprise Edition,ORG,2017
CA Technologies,ORG,2017
IBM,ORG,2017
Oracle,ORG,2017
Linux,ORG,2017
PHP,ORG,2017
IBM,ORG,2017
Oracle,ORG,2017
SAP,ORG,2017
BMC,ORG,2017
CA Technologies,ORG,2017
Hewlett-Packard,ORG,2017
IBM,ORG,2017
Adobe,ORG,2017
IBM,ORG,2017
Oracle,ORG,2017
CA Technologies,ORG,2017
IBM,ORG,2017
Oracle,ORG,2017
SAP,ORG,2017
PHP,ORG,2017
Amazon,ORG,2017
Google,ORG,2017
IBM,ORG,2017
Oracle,ORG,2017
Salesforce.com,ORG,2017
VMware,ORG,2017
MSN,ORG,2017
Microsoft Surface,ORG,2017
OEM,ORG,2017
Software Assurance,ORG,2017
MSN,ORG,2017
AOL,ORG,2017
AppNexus,ORG,2017
Microsoft,ORG,2017
Xbox,ORG,2017
Mixer,ORG,2017
Search Advertising Search,ORG,2017
Bing,ORG,2017
Yahoo,ORG,2017
AOL,ORG,2017
Verizon,ORG,2017
Apple,ORG,2017
Google,ORG,2017
Apple,ORG,2017
Sony,ORG,2017
Nintendo,ORG,2017
Nintendo,ORG,2017
Sony,ORG,2017
Electronic Arts,ORG,2017
Amazon,ORG,2017
Apple,ORG,2017
Google,ORG,2017
Google,ORG,2017
Facebook,ORG,2017
Product and Service Development,ORG,2017
Intellectual Property,ORG,2017
ERP,ORG,2017
Devices Group,ORG,2017
Microsoft,ORG,2017
Microsoft Research,ORG,2017
Microsoft Research,ORG,2017
OEM,ORG,2017
Microsoft,ORG,2017
Office,ORG,2017
Office 365,ORG,2017
Microsoft,ORG,2017
Acer,ORG,2017
ASUS,ORG,2017
Dell,ORG,2017
Fujitsu,ORG,2017
Hewlett-Packard,ORG,2017
Lenovo,ORG,2017
Samsung,ORG,2017
Toshiba,ORG,2017
Microsoft,ORG,2017
Microsoft,ORG,2017
Microsoft,ORG,2017
Enterprise Agreements and Enterprise Services,ORG,2017
Microsoft,ORG,2017
Distributors and Resellers Organizations,ORG,2017
Microsoft Cloud Solution Provider,ORG,2017
Software Assurance,ORG,2017
Software Assurance,ORG,2017
Software Assurance,ORG,2017
Volume Licensing Programs Enterprise Agreement Enterprise Agreements,ORG,2017
Software Assurance,ORG,2017
Microsoft Product and Services Agreement MPSAs,ORG,2017
Software Assurance,ORG,2017
Open Licensing,ORG,2017
Microsoft,ORG,2017
Open License,ORG,2017
Software Assurance,ORG,2017
Open Value,ORG,2017
Software Assurance,ORG,2017
Software Assurance,ORG,2017
Select Plus,ORG,2017
Select Plus,ORG,2017
Select Plus,ORG,2017
Microsoft Online Subscription Agreement,ORG,2017
the Microsoft Online Subscription Program,ORG,2017
The Microsoft Services Provider License Agreement,ORG,2017
Microsoft,ORG,2017
The Independent Software Vendor Royalty,ORG,2017
Microsoft,ORG,2017
Company,ORG,2017
Marketing and Consumer Business,ORG,2017
Microsoft Global Sales,ORG,2017
Business Development,ORG,2017
Cloud and Enterprise,ORG,2017
Server and Tools,ORG,2017
Online Services Division,ORG,2017
Search,ORG,2017
Portal,ORG,2017
Advertising,ORG,2017
Microsoft,ORG,2017
the Business Division,ORG,2017
the Board of Directors of Starbucks Corporation,ORG,2017
Marketing and Consumer Business,ORG,2017
the Consumer Channels Group,ORG,2017
Microsoft,ORG,2017
the Microsoft Office Division,ORG,2017
Microsoft Office,ORG,2017
SharePoint,ORG,2017
Exchange,ORG,2017
"Skype for Business, Project",ORG,2017
Visio,ORG,2017
Microsoft Global Sales,ORG,2017
Marketing and Operations,ORG,2017
Microsoft International,ORG,2017
Microsoft Europe,ORG,2017
Microsoft Europe,ORG,2017
Worldwide Customer Marketing,ORG,2017
Microsoft,ORG,2017
Human Resources,ORG,2017
Microsoft Services,ORG,2017
Customer Service and Support,ORG,2017
Microsoft,ORG,2017
the Microsoft Business Division,ORG,2017
Microsoft Business Division Strategy,ORG,2017
Microsoft,ORG,2017
the Server and Tools Business,ORG,2017
Business Development,ORG,2017
Qualcomm,ORG,2017
"Qualcomm Technologies,",ORG,2017
"the Board of Directors of Live Nation Entertainment,",ORG,2017
General Counsel,ORG,2017
General Counsel,ORG,2017
Microsoft,ORG,2017
the Board of Directors,ORG,2017
Netflix,ORG,2017
LinkedIn Corporation,ORG,2017
Investor Relations,ORG,2017
the Securities and Exchange Commission,ORG,2017
SEC,ORG,2017
RSS,ORG,2017
SEC,ORG,2017
Microsoft,ORG,2017
Investor Relations,ORG,2017
RIS,ORG,2017
Companies,ORG,2017
Company,ORG,2017
Microsoft Office,ORG,2017
Bing,ORG,2017
Microsoft Azure Services,ORG,2017
LinkedIn,ORG,2017
LinkedIn,ORG,2017
LinkedIn,ORG,2017
Lumia,ORG,2017
Microsoft,ORG,2017
"Bing, Exchange Online",ORG,2017
Microsoft Azure,ORG,2017
Microsoft Account,ORG,2017
Office 365,ORG,2017
OneDrive,ORG,2017
Skype,ORG,2017
Xbox Live,ORG,2017
Outlook.com,ORG,2017
Windows Stores,ORG,2017
the European Union,ORG,2017
The European Commission,ORG,2017
Microsoft,ORG,2017
Commission,ORG,2017
Commission,ORG,2017
Microsoft,ORG,2017
Commission,ORG,2017
Commission,ORG,2017
Skype,ORG,2017
EU,ORG,2017
EU,ORG,2017
the European Court of Justice,ORG,2017
EU,ORG,2017
the General Data Protection Regulation,ORG,2017
GDPR,ORG,2017
Microsoft,ORG,2017
GDPR,ORG,2017
GDPR,ORG,2017
Congress,ORG,2017
Xbox,ORG,2017
OEM,ORG,2017
Microsoft,ORG,2017
UNRESOLVE,ORG,2017
SEC,ORG,2017
Research and Development,ORG,2017
LinkedIn Corporation,ORG,2017
Location Owned,ORG,2017
Company,ORG,2017
Company,ORG,2017
Company’s Antitrust Compliance Office,ORG,2017
District Court,ORG,2017
the Antitrust Compliance Office,ORG,2017
Company,ORG,2017
the European Commission Decision,ORG,2017
Company,ORG,2017
the European Commission,ORG,2017
EU,ORG,2017
Company,ORG,2017
Company,ORG,2017
the Regulatory and Public Policy Committee of the Board,ORG,2017
Board,ORG,2017
• Reinvent,ORG,2018
Reinvent Productivity and Business Processes,ORG,2018
Microsoft Office 365,ORG,2018
Microsoft Surface,ORG,2018
Microsoft,ORG,2018
Office,ORG,2018
Microsoft Dynamics,ORG,2018
LinkedIn,ORG,2018
Microsoft,ORG,2018
Enterprise Mobility + Security,ORG,2018
AI,ORG,2018
Microsoft Teams,ORG,2018
Microsoft Relationship Sales,ORG,2018
LinkedIn Sales Navigator and Dynamics,ORG,2018
Talent,ORG,2018
the Intelligent Cloud Platform Companies,ORG,2018
Microsoft Azure,ORG,2018
AI,ORG,2018
AI,ORG,2018
AI,ORG,2018
Microsoft SQL Server,ORG,2018
AI,ORG,2018
AI,ORG,2018
Azure Machine Learning Studio,ORG,2018
Microsoft,ORG,2018
"GitHub, Inc.",ORG,2018
AI-first,ORG,2018
OneDrive,ORG,2018
Eye Control,ORG,2018
Surface Pro,ORG,2018
Mixer,ORG,2018
Microsoft,ORG,2018
Productivity and Business Processes,ORG,2018
Intelligent Cloud,ORG,2018
More Personal Computing,ORG,2018
• Office Commercial,ORG,2018
Office 365,ORG,2018
Office,ORG,2018
"Office, Exchange",ORG,2018
SharePoint,ORG,2018
Skype for Business,ORG,2018
Microsoft Teams,ORG,2018
Client Access Licenses,ORG,2018
Office 365,ORG,2018
Office,ORG,2018
Office Consumer Services,ORG,2018
Skype,ORG,2018
Outlook.com,ORG,2018
OneDrive,ORG,2018
"Talent Solutions, Marketing Solutions",ORG,2018
Premium Subscriptions,ORG,2018
Dynamics ERP,ORG,2018
ERP,ORG,2018
Office Commercial Office Commercial,ORG,2018
Office Commercial,ORG,2018
Office,ORG,2018
Office 365,ORG,2018
Office Commercial,ORG,2018
CAL,ORG,2018
Office,ORG,2018
Office Consumer Office Consumer,ORG,2018
Office Consumer,ORG,2018
Office,ORG,2018
Office,ORG,2018
Office 365,ORG,2018
Office Consumer Services,ORG,2018
Outlook.com,ORG,2018
OneDrive,ORG,2018
LinkedIn,ORG,2018
LinkedIn,ORG,2018
LinkedIn,ORG,2018
LinkedIn,ORG,2018
"Talent Solutions, Marketing Solutions",ORG,2018
Premium Subscriptions,ORG,2018
Sales Solutions,ORG,2018
Talent Solutions,ORG,2018
Learning and Development,ORG,2018
Learning and Development,ORG,2018
Marketing Solutions,ORG,2018
LinkedIn,ORG,2018
Premium Subscriptions,ORG,2018
Premium Subscriptions,ORG,2018
Sales Solutions,ORG,2018
LinkedIn,ORG,2018
LinkedIn,ORG,2018
Talent Solutions and Premium Subscriptions,ORG,2018
Marketing Solutions.,ORG,2018
Dynamics Dynamics,ORG,2018
Dynamics 365,ORG,2018
Competition Competitors to Office,ORG,2018
Apple,ORG,2018
Cisco Systems,ORG,2018
Facebook,ORG,2018
Google,ORG,2018
IBM,ORG,2018
Apple,ORG,2018
Cisco Systems,ORG,2018
Google,ORG,2018
Skype for Business and Skype,ORG,2018
LinkedIn,ORG,2018
Marketing Solutions,ORG,2018
NetSuite,ORG,2018
Salesforce.com,ORG,2018
SAP,ORG,2018
The Sage Group,ORG,2018
• Server,ORG,2018
SQL Server,ORG,2018
Visual Studio,ORG,2018
System Center,ORG,2018
Premier Support Services,ORG,2018
Microsoft Consulting Services,ORG,2018
AI,ORG,2018
Enterprise Mobility + Security,ORG,2018
Enterprise Services Enterprise Services,ORG,2018
Premier Support Services,ORG,2018
Microsoft Consulting Services,ORG,2018
